,filename,number,y
12689,data/newdata/train/image28930_24xxx.png,2,"[2, 4, 10, 10, 10]"
12690,data/newdata/train/image20619_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12691,data/newdata/train/image20496_69xxx.png,2,"[6, 9, 10, 10, 10]"
12692,data/newdata/train/image27619_189xx.png,3,"[1, 8, 9, 10, 10]"
12693,data/newdata/train/image28143_27xxx.png,2,"[2, 7, 10, 10, 10]"
12694,data/newdata/train/image23204_36xxx.png,2,"[3, 6, 10, 10, 10]"
12695,data/newdata/train/image10508_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12696,data/newdata/train/image7980_14xxx.png,2,"[1, 4, 10, 10, 10]"
12697,data/newdata/train/image24287_583xx.png,3,"[5, 8, 3, 10, 10]"
12698,data/newdata/train/image13421_17xxx.png,2,"[1, 7, 10, 10, 10]"
12699,data/newdata/train/image16329_91xxx.png,2,"[9, 1, 10, 10, 10]"
12700,data/newdata/train/image1937_7xxxx.png,1,"[7, 10, 10, 10, 10]"
12701,data/newdata/train/image26476_048xx.png,3,"[0, 4, 8, 10, 10]"
12702,data/newdata/train/image19205_705xx.png,3,"[7, 0, 5, 10, 10]"
12703,data/newdata/train/image28519_17xxx.png,2,"[1, 7, 10, 10, 10]"
12704,data/newdata/train/image27588_124xx.png,3,"[1, 2, 4, 10, 10]"
12705,data/newdata/train/image2532_175xx.png,3,"[1, 7, 5, 10, 10]"
12706,data/newdata/train/image13729_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12707,data/newdata/train/image7087_38xxx.png,2,"[3, 8, 10, 10, 10]"
12708,data/newdata/train/image869_24xxx.png,2,"[2, 4, 10, 10, 10]"
12709,data/newdata/train/image2558_3xxxx.png,1,"[3, 10, 10, 10, 10]"
12710,data/newdata/train/image12381_115xx.png,3,"[1, 1, 5, 10, 10]"
12711,data/newdata/train/image24237_1969x.png,4,"[1, 9, 6, 9, 10]"
12712,data/newdata/train/image15569_116xx.png,3,"[1, 1, 6, 10, 10]"
12713,data/newdata/train/image27958_81xxx.png,2,"[8, 1, 10, 10, 10]"
12714,data/newdata/train/image11700_98xxx.png,2,"[9, 8, 10, 10, 10]"
12715,data/newdata/train/image22298_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12716,data/newdata/train/image401_6xxxx.png,1,"[6, 10, 10, 10, 10]"
12717,data/newdata/train/image13329_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12718,data/newdata/train/image14052_39xxx.png,2,"[3, 9, 10, 10, 10]"
12719,data/newdata/train/image27514_1668x.png,4,"[1, 6, 6, 8, 10]"
12720,data/newdata/train/image17467_287xx.png,3,"[2, 8, 7, 10, 10]"
12721,data/newdata/train/image12670_40xxx.png,2,"[4, 0, 10, 10, 10]"
12722,data/newdata/train/image16252_28xxx.png,2,"[2, 8, 10, 10, 10]"
12723,data/newdata/train/image20260_76xxx.png,2,"[7, 6, 10, 10, 10]"
12724,data/newdata/train/image7613_14xxx.png,2,"[1, 4, 10, 10, 10]"
12725,data/newdata/train/image9134_19xxx.png,2,"[1, 9, 10, 10, 10]"
12726,data/newdata/train/image14558_95xxx.png,2,"[9, 5, 10, 10, 10]"
12727,data/newdata/train/image7916_180xx.png,3,"[1, 8, 0, 10, 10]"
12728,data/newdata/train/image29027_50xxx.png,2,"[5, 0, 10, 10, 10]"
12729,data/newdata/train/image9980_58xxx.png,2,"[5, 8, 10, 10, 10]"
12730,data/newdata/train/image16507_95xxx.png,2,"[9, 5, 10, 10, 10]"
12731,data/newdata/train/image16830_6xxxx.png,1,"[6, 10, 10, 10, 10]"
12732,data/newdata/train/image14360_11xxx.png,2,"[1, 1, 10, 10, 10]"
12733,data/newdata/train/image15034_45xxx.png,2,"[4, 5, 10, 10, 10]"
12734,data/newdata/train/image3501_11xxx.png,2,"[1, 1, 10, 10, 10]"
12735,data/newdata/train/image6803_30xxx.png,2,"[3, 0, 10, 10, 10]"
12736,data/newdata/train/image17791_6xxxx.png,1,"[6, 10, 10, 10, 10]"
12737,data/newdata/train/image1265_4xxxx.png,1,"[4, 10, 10, 10, 10]"
12738,data/newdata/train/image9693_88xxx.png,2,"[8, 8, 10, 10, 10]"
12739,data/newdata/train/image5742_33xxx.png,2,"[3, 3, 10, 10, 10]"
12740,data/newdata/train/image27541_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12741,data/newdata/train/image15791_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12742,data/newdata/train/image8432_128xx.png,3,"[1, 2, 8, 10, 10]"
12743,data/newdata/train/image25092_13xxx.png,2,"[1, 3, 10, 10, 10]"
12744,data/newdata/train/image27112_12xxx.png,2,"[1, 2, 10, 10, 10]"
12745,data/newdata/train/image2349_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12746,data/newdata/train/image623_1827x.png,4,"[1, 8, 2, 7, 10]"
12747,data/newdata/train/image22099_60xxx.png,2,"[6, 0, 10, 10, 10]"
12748,data/newdata/train/image19181_80xxx.png,2,"[8, 0, 10, 10, 10]"
12749,data/newdata/train/image635_110xx.png,3,"[1, 1, 0, 10, 10]"
12750,data/newdata/train/image8372_27xxx.png,2,"[2, 7, 10, 10, 10]"
12751,data/newdata/train/image19323_1458x.png,4,"[1, 4, 5, 8, 10]"
12752,data/newdata/train/image26098_454xx.png,3,"[4, 5, 4, 10, 10]"
12753,data/newdata/train/image1822_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12754,data/newdata/train/image9348_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12755,data/newdata/train/image18521_544xx.png,3,"[5, 4, 4, 10, 10]"
12756,data/newdata/train/image706_46xxx.png,2,"[4, 6, 10, 10, 10]"
12757,data/newdata/train/image15478_72xxx.png,2,"[7, 2, 10, 10, 10]"
12758,data/newdata/train/image22451_1282x.png,4,"[1, 2, 8, 2, 10]"
12759,data/newdata/train/image11393_158xx.png,3,"[1, 5, 8, 10, 10]"
12760,data/newdata/train/image6283_26xxx.png,2,"[2, 6, 10, 10, 10]"
12761,data/newdata/train/image17181_10xxx.png,2,"[1, 0, 10, 10, 10]"
12762,data/newdata/train/image13977_962xx.png,3,"[9, 6, 2, 10, 10]"
12763,data/newdata/train/image24728_48xxx.png,2,"[4, 8, 10, 10, 10]"
12764,data/newdata/train/image8410_316xx.png,3,"[3, 1, 6, 10, 10]"
12765,data/newdata/train/image28313_2563x.png,4,"[2, 5, 6, 3, 10]"
12766,data/newdata/train/image23266_53xxx.png,2,"[5, 3, 10, 10, 10]"
12767,data/newdata/train/image8827_37xxx.png,2,"[3, 7, 10, 10, 10]"
12768,data/newdata/train/image12107_8xxxx.png,1,"[8, 10, 10, 10, 10]"
12769,data/newdata/train/image6272_81xxx.png,2,"[8, 1, 10, 10, 10]"
12770,data/newdata/train/image26022_38xxx.png,2,"[3, 8, 10, 10, 10]"
12771,data/newdata/train/image10063_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12772,data/newdata/train/image19879_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12773,data/newdata/train/image17079_69xxx.png,2,"[6, 9, 10, 10, 10]"
12774,data/newdata/train/image26995_17xxx.png,2,"[1, 7, 10, 10, 10]"
12775,data/newdata/train/image24958_8xxxx.png,1,"[8, 10, 10, 10, 10]"
12776,data/newdata/train/image28476_18xxx.png,2,"[1, 8, 10, 10, 10]"
12777,data/newdata/train/image15141_297xx.png,3,"[2, 9, 7, 10, 10]"
12778,data/newdata/train/image28720_38xxx.png,2,"[3, 8, 10, 10, 10]"
12779,data/newdata/train/image9593_170xx.png,3,"[1, 7, 0, 10, 10]"
12780,data/newdata/train/image1039_523xx.png,3,"[5, 2, 3, 10, 10]"
12781,data/newdata/train/image24721_49xxx.png,2,"[4, 9, 10, 10, 10]"
12782,data/newdata/train/image24190_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12783,data/newdata/train/image27236_25xxx.png,2,"[2, 5, 10, 10, 10]"
12784,data/newdata/train/image22923_30xxx.png,2,"[3, 0, 10, 10, 10]"
12785,data/newdata/train/image4280_93xxx.png,2,"[9, 3, 10, 10, 10]"
12786,data/newdata/train/image28305_22xxx.png,2,"[2, 2, 10, 10, 10]"
12787,data/newdata/train/image8841_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12788,data/newdata/train/image28025_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12789,data/newdata/train/image6842_41xxx.png,2,"[4, 1, 10, 10, 10]"
12790,data/newdata/train/image20148_18xxx.png,2,"[1, 8, 10, 10, 10]"
12791,data/newdata/train/image17150_75xxx.png,2,"[7, 5, 10, 10, 10]"
12792,data/newdata/train/image20986_26xxx.png,2,"[2, 6, 10, 10, 10]"
12793,data/newdata/train/image23760_68xxx.png,2,"[6, 8, 10, 10, 10]"
12794,data/newdata/train/image1542_25xxx.png,2,"[2, 5, 10, 10, 10]"
12795,data/newdata/train/image16066_44xxx.png,2,"[4, 4, 10, 10, 10]"
12796,data/newdata/train/image26898_40xxx.png,2,"[4, 0, 10, 10, 10]"
12797,data/newdata/train/image13221_97xxx.png,2,"[9, 7, 10, 10, 10]"
12798,data/newdata/train/image18880_62xxx.png,2,"[6, 2, 10, 10, 10]"
12799,data/newdata/train/image12739_333xx.png,3,"[3, 3, 3, 10, 10]"
12800,data/newdata/train/image10674_276xx.png,3,"[2, 7, 6, 10, 10]"
12801,data/newdata/train/image20216_315xx.png,3,"[3, 1, 5, 10, 10]"
12802,data/newdata/train/image11297_484xx.png,3,"[4, 8, 4, 10, 10]"
12803,data/newdata/train/image10125_81xxx.png,2,"[8, 1, 10, 10, 10]"
12804,data/newdata/train/image4586_30xxx.png,2,"[3, 0, 10, 10, 10]"
12805,data/newdata/train/image9282_21xxx.png,2,"[2, 1, 10, 10, 10]"
12806,data/newdata/train/image20467_575xx.png,3,"[5, 7, 5, 10, 10]"
12807,data/newdata/train/image26403_17xxx.png,2,"[1, 7, 10, 10, 10]"
12808,data/newdata/train/image16123_95xxx.png,2,"[9, 5, 10, 10, 10]"
12809,data/newdata/train/image23562_19xxx.png,2,"[1, 9, 10, 10, 10]"
12810,data/newdata/train/image5828_24xxx.png,2,"[2, 4, 10, 10, 10]"
12811,data/newdata/train/image22257_15xxx.png,2,"[1, 5, 10, 10, 10]"
12812,data/newdata/train/image28814_7xxxx.png,1,"[7, 10, 10, 10, 10]"
12813,data/newdata/train/image9490_20xxx.png,2,"[2, 0, 10, 10, 10]"
12814,data/newdata/train/image6969_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12815,data/newdata/train/image20365_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12816,data/newdata/train/image4823_31xxx.png,2,"[3, 1, 10, 10, 10]"
12817,data/newdata/train/image3809_3xxxx.png,1,"[3, 10, 10, 10, 10]"
12818,data/newdata/train/image6066_20xxx.png,2,"[2, 0, 10, 10, 10]"
12819,data/newdata/train/image20242_48xxx.png,2,"[4, 8, 10, 10, 10]"
12820,data/newdata/train/image25554_4xxxx.png,1,"[4, 10, 10, 10, 10]"
12821,data/newdata/train/image4402_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12822,data/newdata/train/image12175_1378x.png,4,"[1, 3, 7, 8, 10]"
12823,data/newdata/train/image27407_26xxx.png,2,"[2, 6, 10, 10, 10]"
12824,data/newdata/train/image8207_39xxx.png,2,"[3, 9, 10, 10, 10]"
12825,data/newdata/train/image23376_39xxx.png,2,"[3, 9, 10, 10, 10]"
12826,data/newdata/train/image8641_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12827,data/newdata/train/image12062_4xxxx.png,1,"[4, 10, 10, 10, 10]"
12828,data/newdata/train/image13401_159xx.png,3,"[1, 5, 9, 10, 10]"
12829,data/newdata/train/image29384_17xxx.png,2,"[1, 7, 10, 10, 10]"
12830,data/newdata/train/image2636_167xx.png,3,"[1, 6, 7, 10, 10]"
12831,data/newdata/train/image14495_66xxx.png,2,"[6, 6, 10, 10, 10]"
12832,data/newdata/train/image27122_164xx.png,3,"[1, 6, 4, 10, 10]"
12833,data/newdata/train/image23079_24xxx.png,2,"[2, 4, 10, 10, 10]"
12834,data/newdata/train/image2942_216xx.png,3,"[2, 1, 6, 10, 10]"
12835,data/newdata/train/image14480_1264x.png,4,"[1, 2, 6, 4, 10]"
12836,data/newdata/train/image253_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12837,data/newdata/train/image4706_78xxx.png,2,"[7, 8, 10, 10, 10]"
12838,data/newdata/train/image19370_8xxxx.png,1,"[8, 10, 10, 10, 10]"
12839,data/newdata/train/image21855_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12840,data/newdata/train/image10290_27xxx.png,2,"[2, 7, 10, 10, 10]"
12841,data/newdata/train/image1350_85xxx.png,2,"[8, 5, 10, 10, 10]"
12842,data/newdata/train/image8327_479xx.png,3,"[4, 7, 9, 10, 10]"
12843,data/newdata/train/image19450_599xx.png,3,"[5, 9, 9, 10, 10]"
12844,data/newdata/train/image4153_27xxx.png,2,"[2, 7, 10, 10, 10]"
12845,data/newdata/train/image20877_56xxx.png,2,"[5, 6, 10, 10, 10]"
12846,data/newdata/train/image6182_4xxxx.png,1,"[4, 10, 10, 10, 10]"
12847,data/newdata/train/image4702_42xxx.png,2,"[4, 2, 10, 10, 10]"
12848,data/newdata/train/image10408_65xxx.png,2,"[6, 5, 10, 10, 10]"
12849,data/newdata/train/image13031_41xxx.png,2,"[4, 1, 10, 10, 10]"
12850,data/newdata/train/image7198_261xx.png,3,"[2, 6, 1, 10, 10]"
12851,data/newdata/train/image12074_92xxx.png,2,"[9, 2, 10, 10, 10]"
12852,data/newdata/train/image10802_7xxxx.png,1,"[7, 10, 10, 10, 10]"
12853,data/newdata/train/image8556_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12854,data/newdata/train/image11811_14xxx.png,2,"[1, 4, 10, 10, 10]"
12855,data/newdata/train/image5282_13xxx.png,2,"[1, 3, 10, 10, 10]"
12856,data/newdata/train/image3561_3xxxx.png,1,"[3, 10, 10, 10, 10]"
12857,data/newdata/train/image290_57xxx.png,2,"[5, 7, 10, 10, 10]"
12858,data/newdata/train/image2748_21xxx.png,2,"[2, 1, 10, 10, 10]"
12859,data/newdata/train/image7548_48xxx.png,2,"[4, 8, 10, 10, 10]"
12860,data/newdata/train/image28293_30xxx.png,2,"[3, 0, 10, 10, 10]"
12861,data/newdata/train/image4777_213xx.png,3,"[2, 1, 3, 10, 10]"
12862,data/newdata/train/image12802_8xxxx.png,1,"[8, 10, 10, 10, 10]"
12863,data/newdata/train/image1088_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12864,data/newdata/train/image16563_228xx.png,3,"[2, 2, 8, 10, 10]"
12865,data/newdata/train/image26440_60xxx.png,2,"[6, 0, 10, 10, 10]"
12866,data/newdata/train/image22613_85xxx.png,2,"[8, 5, 10, 10, 10]"
12867,data/newdata/train/image16845_270xx.png,3,"[2, 7, 0, 10, 10]"
12868,data/newdata/train/image20066_86xxx.png,2,"[8, 6, 10, 10, 10]"
12869,data/newdata/train/image14079_214xx.png,3,"[2, 1, 4, 10, 10]"
12870,data/newdata/train/image21384_91xxx.png,2,"[9, 1, 10, 10, 10]"
12871,data/newdata/train/image594_10xxx.png,2,"[1, 0, 10, 10, 10]"
12872,data/newdata/train/image20655_2671x.png,4,"[2, 6, 7, 1, 10]"
12873,data/newdata/train/image15396_22xxx.png,2,"[2, 2, 10, 10, 10]"
12874,data/newdata/train/image10753_58xxx.png,2,"[5, 8, 10, 10, 10]"
12875,data/newdata/train/image11272_3234x.png,4,"[3, 2, 3, 4, 10]"
12876,data/newdata/train/image13794_817xx.png,3,"[8, 1, 7, 10, 10]"
12877,data/newdata/train/image18775_143xx.png,3,"[1, 4, 3, 10, 10]"
12878,data/newdata/train/image7292_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12879,data/newdata/train/image28152_404xx.png,3,"[4, 0, 4, 10, 10]"
12880,data/newdata/train/image8133_361xx.png,3,"[3, 6, 1, 10, 10]"
12881,data/newdata/train/image18943_99xxx.png,2,"[9, 9, 10, 10, 10]"
12882,data/newdata/train/image5485_10xxx.png,2,"[1, 0, 10, 10, 10]"
12883,data/newdata/train/image7023_79xxx.png,2,"[7, 9, 10, 10, 10]"
12884,data/newdata/train/image16216_272xx.png,3,"[2, 7, 2, 10, 10]"
12885,data/newdata/train/image9186_4221x.png,4,"[4, 2, 2, 1, 10]"
12886,data/newdata/train/image27753_42xxx.png,2,"[4, 2, 10, 10, 10]"
12887,data/newdata/train/image24691_57xxx.png,2,"[5, 7, 10, 10, 10]"
12888,data/newdata/train/image11710_104xx.png,3,"[1, 0, 4, 10, 10]"
12889,data/newdata/train/image20237_50xxx.png,2,"[5, 0, 10, 10, 10]"
12890,data/newdata/train/image14520_70xxx.png,2,"[7, 0, 10, 10, 10]"
12891,data/newdata/train/image3792_29xxx.png,2,"[2, 9, 10, 10, 10]"
12892,data/newdata/train/image26982_31xxx.png,2,"[3, 1, 10, 10, 10]"
12893,data/newdata/train/image5108_13xxx.png,2,"[1, 3, 10, 10, 10]"
12894,data/newdata/train/image17989_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12895,data/newdata/train/image18569_3xxxx.png,1,"[3, 10, 10, 10, 10]"
12896,data/newdata/train/image22637_551xx.png,3,"[5, 5, 1, 10, 10]"
12897,data/newdata/train/image26357_293xx.png,3,"[2, 9, 3, 10, 10]"
12898,data/newdata/train/image16457_133xx.png,3,"[1, 3, 3, 10, 10]"
12899,data/newdata/train/image19036_2522x.png,4,"[2, 5, 2, 2, 10]"
12900,data/newdata/train/image4060_311xx.png,3,"[3, 1, 1, 10, 10]"
12901,data/newdata/train/image27859_290xx.png,3,"[2, 9, 0, 10, 10]"
12902,data/newdata/train/image7704_112xx.png,3,"[1, 1, 2, 10, 10]"
12903,data/newdata/train/image22812_6xxxx.png,1,"[6, 10, 10, 10, 10]"
12904,data/newdata/train/image21143_404xx.png,3,"[4, 0, 4, 10, 10]"
12905,data/newdata/train/image3374_2038x.png,4,"[2, 0, 3, 8, 10]"
12906,data/newdata/train/image24508_143xx.png,3,"[1, 4, 3, 10, 10]"
12907,data/newdata/train/image28365_50xxx.png,2,"[5, 0, 10, 10, 10]"
12908,data/newdata/train/image24018_160xx.png,3,"[1, 6, 0, 10, 10]"
12909,data/newdata/train/image657_59xxx.png,2,"[5, 9, 10, 10, 10]"
12910,data/newdata/train/image6835_33xxx.png,2,"[3, 3, 10, 10, 10]"
12911,data/newdata/train/image11562_33xxx.png,2,"[3, 3, 10, 10, 10]"
12912,data/newdata/train/image1516_2107x.png,4,"[2, 1, 0, 7, 10]"
12913,data/newdata/train/image20819_233xx.png,3,"[2, 3, 3, 10, 10]"
12914,data/newdata/train/image25726_164xx.png,3,"[1, 6, 4, 10, 10]"
12915,data/newdata/train/image15361_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12916,data/newdata/train/image11000_4160x.png,4,"[4, 1, 6, 0, 10]"
12917,data/newdata/train/image26573_103xx.png,3,"[1, 0, 3, 10, 10]"
12918,data/newdata/train/image1215_515xx.png,3,"[5, 1, 5, 10, 10]"
12919,data/newdata/train/image187_30xxx.png,2,"[3, 0, 10, 10, 10]"
12920,data/newdata/train/image20154_14xxx.png,2,"[1, 4, 10, 10, 10]"
12921,data/newdata/train/image11762_78xxx.png,2,"[7, 8, 10, 10, 10]"
12922,data/newdata/train/image2451_349xx.png,3,"[3, 4, 9, 10, 10]"
12923,data/newdata/train/image12573_4xxxx.png,1,"[4, 10, 10, 10, 10]"
12924,data/newdata/train/image25174_12xxx.png,2,"[1, 2, 10, 10, 10]"
12925,data/newdata/train/image18665_45xxx.png,2,"[4, 5, 10, 10, 10]"
12926,data/newdata/train/image14973_17xxx.png,2,"[1, 7, 10, 10, 10]"
12927,data/newdata/train/image26939_232xx.png,3,"[2, 3, 2, 10, 10]"
12928,data/newdata/train/image8663_8xxxx.png,1,"[8, 10, 10, 10, 10]"
12929,data/newdata/train/image13623_23xxx.png,2,"[2, 3, 10, 10, 10]"
12930,data/newdata/train/image5617_1482x.png,4,"[1, 4, 8, 2, 10]"
12931,data/newdata/train/image15068_8xxxx.png,1,"[8, 10, 10, 10, 10]"
12932,data/newdata/train/image12684_98xxx.png,2,"[9, 8, 10, 10, 10]"
12933,data/newdata/train/image7632_17xxx.png,2,"[1, 7, 10, 10, 10]"
12934,data/newdata/train/image23229_581xx.png,3,"[5, 8, 1, 10, 10]"
12935,data/newdata/train/image27046_334xx.png,3,"[3, 3, 4, 10, 10]"
12936,data/newdata/train/image16807_51xxx.png,2,"[5, 1, 10, 10, 10]"
12937,data/newdata/train/image24284_33xxx.png,2,"[3, 3, 10, 10, 10]"
12938,data/newdata/train/image3998_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12939,data/newdata/train/image21596_29xxx.png,2,"[2, 9, 10, 10, 10]"
12940,data/newdata/train/image13107_10xxx.png,2,"[1, 0, 10, 10, 10]"
12941,data/newdata/train/image28849_42xxx.png,2,"[4, 2, 10, 10, 10]"
12942,data/newdata/train/image28813_250xx.png,3,"[2, 5, 0, 10, 10]"
12943,data/newdata/train/image816_121xx.png,3,"[1, 2, 1, 10, 10]"
12944,data/newdata/train/image17156_38xxx.png,2,"[3, 8, 10, 10, 10]"
12945,data/newdata/train/image19627_176xx.png,3,"[1, 7, 6, 10, 10]"
12946,data/newdata/train/image22319_14xxx.png,2,"[1, 4, 10, 10, 10]"
12947,data/newdata/train/image6894_125xx.png,3,"[1, 2, 5, 10, 10]"
12948,data/newdata/train/image7305_73xxx.png,2,"[7, 3, 10, 10, 10]"
12949,data/newdata/train/image19829_199xx.png,3,"[1, 9, 9, 10, 10]"
12950,data/newdata/train/image21705_4xxxx.png,1,"[4, 10, 10, 10, 10]"
12951,data/newdata/train/image24562_9xxxx.png,1,"[9, 10, 10, 10, 10]"
12952,data/newdata/train/image20850_189xx.png,3,"[1, 8, 9, 10, 10]"
12953,data/newdata/train/image15404_1570x.png,4,"[1, 5, 7, 0, 10]"
12954,data/newdata/train/image9322_174xx.png,3,"[1, 7, 4, 10, 10]"
12955,data/newdata/train/image28837_1xxxx.png,1,"[1, 10, 10, 10, 10]"
12956,data/newdata/train/image26652_14xxx.png,2,"[1, 4, 10, 10, 10]"
12957,data/newdata/train/image9726_34xxx.png,2,"[3, 4, 10, 10, 10]"
12958,data/newdata/train/image25878_21xxx.png,2,"[2, 1, 10, 10, 10]"
12959,data/newdata/train/image28635_165xx.png,3,"[1, 6, 5, 10, 10]"
12960,data/newdata/train/image22066_529xx.png,3,"[5, 2, 9, 10, 10]"
12961,data/newdata/train/image17780_37xxx.png,2,"[3, 7, 10, 10, 10]"
12962,data/newdata/train/image26512_52xxx.png,2,"[5, 2, 10, 10, 10]"
12963,data/newdata/train/image16567_31xxx.png,2,"[3, 1, 10, 10, 10]"
12964,data/newdata/train/image22136_59xxx.png,2,"[5, 9, 10, 10, 10]"
12965,data/newdata/train/image12737_229xx.png,3,"[2, 2, 9, 10, 10]"
12966,data/newdata/train/image23876_672xx.png,3,"[6, 7, 2, 10, 10]"
12967,data/newdata/train/image1170_115xx.png,3,"[1, 1, 5, 10, 10]"
12968,data/newdata/train/image8771_22xxx.png,2,"[2, 2, 10, 10, 10]"
12969,data/newdata/train/image19364_36xxx.png,2,"[3, 6, 10, 10, 10]"
12970,data/newdata/train/image10457_48xxx.png,2,"[4, 8, 10, 10, 10]"
12971,data/newdata/train/image11631_3xxxx.png,1,"[3, 10, 10, 10, 10]"
12972,data/newdata/train/image18164_10xxx.png,2,"[1, 0, 10, 10, 10]"
12973,data/newdata/train/image13236_6xxxx.png,1,"[6, 10, 10, 10, 10]"
12974,data/newdata/train/image4285_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12975,data/newdata/train/image11327_14xxx.png,2,"[1, 4, 10, 10, 10]"
12976,data/newdata/train/image23307_5xxxx.png,1,"[5, 10, 10, 10, 10]"
12977,data/newdata/train/image17441_471xx.png,3,"[4, 7, 1, 10, 10]"
12978,data/newdata/train/image5253_28xxx.png,2,"[2, 8, 10, 10, 10]"
12979,data/newdata/train/image799_3496x.png,4,"[3, 4, 9, 6, 10]"
12980,data/newdata/train/image19562_34xxx.png,2,"[3, 4, 10, 10, 10]"
12981,data/newdata/train/image4819_1014x.png,4,"[1, 0, 1, 4, 10]"
12982,data/newdata/train/image11767_44xxx.png,2,"[4, 4, 10, 10, 10]"
12983,data/newdata/train/image20089_945xx.png,3,"[9, 4, 5, 10, 10]"
12984,data/newdata/train/image26190_28xxx.png,2,"[2, 8, 10, 10, 10]"
12985,data/newdata/train/image19878_2234x.png,4,"[2, 2, 3, 4, 10]"
12986,data/newdata/train/image16623_18xxx.png,2,"[1, 8, 10, 10, 10]"
12987,data/newdata/train/image17946_14xxx.png,2,"[1, 4, 10, 10, 10]"
12988,data/newdata/train/image22528_195xx.png,3,"[1, 9, 5, 10, 10]"
12989,data/newdata/train/image20205_49xxx.png,2,"[4, 9, 10, 10, 10]"
12990,data/newdata/train/image22684_48xxx.png,2,"[4, 8, 10, 10, 10]"
12991,data/newdata/train/image16049_8xxxx.png,1,"[8, 10, 10, 10, 10]"
12992,data/newdata/train/image27353_16xxx.png,2,"[1, 6, 10, 10, 10]"
12993,data/newdata/train/image13052_132xx.png,3,"[1, 3, 2, 10, 10]"
12994,data/newdata/train/image7654_67xxx.png,2,"[6, 7, 10, 10, 10]"
12995,data/newdata/train/image10493_17xxx.png,2,"[1, 7, 10, 10, 10]"
12996,data/newdata/train/image4520_121xx.png,3,"[1, 2, 1, 10, 10]"
12997,data/newdata/train/image11328_446xx.png,3,"[4, 4, 6, 10, 10]"
12998,data/newdata/train/image6194_2xxxx.png,1,"[2, 10, 10, 10, 10]"
12999,data/newdata/train/image17787_9xxxx.png,1,"[9, 10, 10, 10, 10]"
13000,data/newdata/train/image9621_360xx.png,3,"[3, 6, 0, 10, 10]"
13001,data/newdata/train/image12076_125xx.png,3,"[1, 2, 5, 10, 10]"
13002,data/newdata/train/image27919_5xxxx.png,1,"[5, 10, 10, 10, 10]"
13003,data/newdata/train/image16463_61xxx.png,2,"[6, 1, 10, 10, 10]"
13004,data/newdata/train/image19982_35xxx.png,2,"[3, 5, 10, 10, 10]"
13005,data/newdata/train/image3734_21xxx.png,2,"[2, 1, 10, 10, 10]"
13006,data/newdata/train/image27735_300xx.png,3,"[3, 0, 0, 10, 10]"
13007,data/newdata/train/image18571_39xxx.png,2,"[3, 9, 10, 10, 10]"
13008,data/newdata/train/image25048_26xxx.png,2,"[2, 6, 10, 10, 10]"
13009,data/newdata/train/image20570_64xxx.png,2,"[6, 4, 10, 10, 10]"
13010,data/newdata/train/image20176_71xxx.png,2,"[7, 1, 10, 10, 10]"
13011,data/newdata/train/image20955_6xxxx.png,1,"[6, 10, 10, 10, 10]"
13012,data/newdata/train/image28434_32xxx.png,2,"[3, 2, 10, 10, 10]"
13013,data/newdata/train/image4004_37xxx.png,2,"[3, 7, 10, 10, 10]"
13014,data/newdata/train/image25159_215xx.png,3,"[2, 1, 5, 10, 10]"
13015,data/newdata/train/image26436_28xxx.png,2,"[2, 8, 10, 10, 10]"
13016,data/newdata/train/image24113_396xx.png,3,"[3, 9, 6, 10, 10]"
13017,data/newdata/train/image16098_21xxx.png,2,"[2, 1, 10, 10, 10]"
13018,data/newdata/train/image24973_304xx.png,3,"[3, 0, 4, 10, 10]"
13019,data/newdata/train/image14297_2442x.png,4,"[2, 4, 4, 2, 10]"
13020,data/newdata/train/image15042_53xxx.png,2,"[5, 3, 10, 10, 10]"
13021,data/newdata/train/image10714_44xxx.png,2,"[4, 4, 10, 10, 10]"
13022,data/newdata/train/image11604_8xxxx.png,1,"[8, 10, 10, 10, 10]"
